metodo;sampling;mtry;splitrule;min.node.size;MCC;logLoss;AUC;prAUC;Accuracy;Kappa;F1;Sensitivity;Specificity;Pos_Pred_Value;Neg_Pred_Value;Precision;Recall;Detection_Rate;Balanced_Accuracy
ranger;rose;3;gini;1;0,24501191681845463;0,591974940353915;0,718283179059167;0,600469494733860;0,736563214150506;0,213125082487095496;0,835138201718622;0,756951274367604;0,584797130718468616;0,931382675457043;0,244283853062790;0,931382675457043;0,756951274367604;0,667303972344705;0,670874202543036
ranger;rose;3;hellinger;1;0,24870448743510412;0,589167777710660;0,720123848678355;0,602490192964095;0,736739580080460;0,215999416530181121;0,835085064580469;0,756324156803421;0,590951091178040011;0,932294149281774;0,245841797244664;0,932294149281774;0,756324156803421;0,666751369791753;0,673637623990730
ranger;rose;4;gini;1;0,23380919178916665;0,590767667487639;0,707393021299120;0,595509465275311;0,732440267646024;0,203030157432311287;0,832424990551005;0,753899924580978;0,572697471366848787;0,929270780584315;0,238122912487513;0,929270780584315;0,753899924580978;0,664614020454895;0,663298697973913
ranger;rose;4;hellinger;1;0,23338645392367316;0,591873552787317;0,707932674896170;0,594464374016594;0,735532166280130;0,203932955585402281;0,834841860659635;0,758319831380810;0,565905667641555921;0,928582499783278;0,239423592947765;0,928582499783278;0,758319831380810;0,668510384511533;0,662112749511183
ranger;rose;5;gini;1;0,21935922458752841;0,601058628129973;0,691783010312915;0,583492814788609;0,726256236542266;0,189841726713978171;0,828236367300614;0,748795558340450;0,558476245798182114;0,926626507965619;0,229986846283022;0,926626507965619;0,748795558340450;0,660114300214478;0,653635902069316
ranger;rose;5;hellinger;1;0,22431217828225855;0,598061097296786;0,698894481657022;0,589611400090909;0,727261340404964;0,193967400776877907;0,828814602329145;0,748994902984969;0,565482164929652642;0,927719672809234;0,232286232694667;0,927719672809234;0,748994902984969;0,660289863601724;0,657238533957311
ranger;rose;6;gini;1;0,20056640652670538;0,612187190908866;0,682724679326303;0,579146809719000;0,719719362931300;0,173300807283079533;0,823958127308956;0,744260853941421;0,537034535396586299;0,922897886725433;0,220126236959657;0,922897886725433;0,744260853941421;0,656116583677862;0,640647694669004
ranger;rose;6;hellinger;1;0,20751329568765045;0,605232588733369;0,683414771178188;0,581749899243352;0,726532172873360;0,180676008309428565;0,829004529988814;0,751960583528305;0,537249326245685555;0,923678271393753;0,225222971168510;0,923678271393753;0,751960583528305;0,662904220607589;0,644604954886995
ranger;rose;7;gini;1;0,19354649525031944;0,630123525286968;0,670886787352885;0,573950126531069;0,712127235386744;0,165532864754513148;0,818331698874904;0,735477963426999;0,538305944122858593;0,922258721524402;0,214569799133199;0,922258721524402;0,735477963426999;0,648373708723479;0,636891953774929
ranger;rose;7;hellinger;1;0,19189536248054243;0,622452104755368;0,671123962389076;0,576518549723355;0,715471050596321;0,165308135317658866;0,821039583035008;0,740468316793721;0,529394375361643355;0,921348176876716;0,215113885108884;0,921348176876716;0,740468316793721;0,652773226609163;0,634931346077682
ranger;rose;8;gini;1;0,18013195670950088;0,650629812615252;0,667359654326690;0,570835028846837;0,697597029977413;0,151286448130038192;0,807347501367970;0,718852783524638;0,539370442167451336;0,920758547507628;0,204903882983801;0,920758547507628;0,718852783524638;0,633717676139823;0,629111612846044
ranger;rose;8;hellinger;1;0,18471455405601120;0,642494775847335;0,667298802310627;0,571609858520607;0,706672106424534;0,157213614939972018;0,814418985658960;0,730116882203896;0,532154910582614549;0,920764865209220;0,209330932654264;0,920764865209220;0,730116882203896;0,643647522974038;0,631135896393255
ranger;rose;9;gini;1;0,16504316477394212;0,668396627299767;0,657969017899726;0,565958280264553;0,684097133043692;0,136436055058033467;0,797123421943857;0,704138039945450;0,534912744031898924;0,918521156619246;0,195433062124263;0,918521156619246;0,704138039945450;0,620745736399343;0,619525391988674
ranger;rose;9;hellinger;1;0,17638958153528927;0,658362737053007;0,665200972084006;0,569918431550360;0,695535736860386;0,147829900393398050;0,805826249511129;0,716942526102589;0,536185278496373985;0,920097494027385;0,202837548365211;0,920097494027385;0,716942526102589;0,632033589650124;0,626563902299481
ranger;rose;10;gini;1;0,14932289275429025;0,689233063497044;0,651145741832059;0,563476450424655;0,663180507654274;0,119861573982451661;0,780567731501792;0,679698853296646;0,540219924215304181;0,916743495830047;0,184651175661848;0,916743495830047;0,679698853296646;0,599200594455632;0,609959388755975
ranger;rose;10;hellinger;1;0,16182749181026793;0,684801857587517;0,657069919008464;0,567207602238580;0,672205686752527;0,131181784312423499;0,787459927143292;0,688852947381804;0,548285838438556050;0,919057198886266;0,191378635647076;0,919057198886267;0,688852947381804;0,607270469089380;0,618569392910180
ranger;rose;11;gini;1;0,13746261275699795;0,718342397255860;0,646029270485860;0,557643979353498;0,625521680500378;0,103747951804168917;0,748490207853052;0,632246781416288;0,575458006587819981;0,917297408520157;0,173679941267652;0,917297408520157;0,632246781416288;0,557368512682960;0,603852394002054
ranger;rose;11;hellinger;1;0,15143104452140899;0,693146318887810;0,657906933246368;0,567161115158876;0,648146279502442;0,118342276038165259;0,767522531080762;0,659080636876621;0,566756050279971113;0,918842331551495;0,182701543525650;0,918842331551495;0,659080636876621;0,581023824613887;0,612918343578296
ranger;rose;12;gini;1;0,13542448933386761;0,781511995487501;0,639265581129810;0,548253844899077;0,629896581533592;0,103069263106559519;0,752541208173377;0,638549634755056;0,565483740963136583;0,916319308281005;0,173570546246200;0,916319308281005;0,638549634755056;0,562924984653712;0,602016687859097
ranger;rose;12;hellinger;1;0,14628889610046011;0,767516573415143;0,648609240245554;0,553283756987422;0,627860508832147;0,110427740216291509;0,749936008412426;0,633245797826034;0,587770880755055125;0,919583461399929;0,177246781803494;0,919583461399929;0,633245797826034;0,558249261863786;0,610508339290545
