id_grid;fila;risco_fila;testes;positivos;total_users;total_risco2;total_risco
50849419-7c58-4ff3-ba0b-8b04caec378b;32;15;3;;35;0.43;0.47
0511fe2f-f56a-4c00-a9a5-522480752931;2;0;;;2;0;0
cab9a7c3-fb1a-4159-879e-2a60dde0056d;6;1;1;;7;0.14;0.17
44528390-69cd-4035-8296-71cc4b49e063;2;1;;;2;0.5;0.5
53470c29-3912-4a41-95b8-35aa921b71ed;1;0;;;1;0;0
6a7a6ccb-37ba-4e0c-af79-e1058479152a;1;0;;;1;0;0
da13fc7d-5c47-42d9-8197-f28e5be837db;4;0;;;4;0;0
462bacc6-d288-44cf-8068-487d8f0d1b82;2;0;;;2;0;0
e1e3d3e9-218c-46e8-8cd0-b081e28fd340;1;0;;;1;0;0
0c41aadf-3b95-4686-9e8b-d1c5b8b1cfeb;2;0;;;2;0;0
446ef45f-ea2b-49a3-843a-cc4e5c920d5f;1;1;;;1;1;1
515fcad8-2729-4d5c-b98e-85b8a6e12474;12;5;;;12;0.42;0.42
1dfc6465-9be3-4318-90cf-17f136d59aec;30;18;2;;32;0.56;0.6
2b67dc03-3030-4429-958d-a34f2f58998e;30;14;;;30;0.47;0.47
78990362-6384-4e24-894e-35fba84b5dd5;1;1;;;1;1;1
94723644-da35-4aa2-af91-e9c740304708;57;22;5;;62;0.35;0.39
4233ca62-385b-4eef-949a-c6e3beac307e;1;1;;;1;1;1
902fcaed-98da-4710-85b2-93dd1e3d46a5;7;5;1;;8;0.63;0.71
76991639-39e8-459b-8c52-420d43942b9b;1;0;;;1;0;0
0432845e-c42f-4838-921b-0677e4aebb61;7;3;;;7;0.43;0.43
f51ce066-55b0-48e8-8627-72d116176c3e;3;1;;;3;0.33;0.33
9f942e22-027b-40c2-b1e7-2a7f5b39b2a5;1;0;;;1;0;0
37c45bb7-da78-4dbe-92af-c403230b0b16;1;0;;;1;0;0
cc09fc02-feb5-4fca-934f-843f505ae399;4;3;;;4;0.75;0.75
6aef014e-469f-4f45-b347-d1fe1498dc2c;1;0;;;1;0;0
0fddbf79-925c-4a2a-805f-1f55d0463a3e;1;1;;;1;1;1
77eb2c89-c901-49da-a3b8-8e507f3a02e4;1;1;;;1;1;1
f5c74b24-207c-4e1b-b7c1-56a856f7e5cf;1;0;;;1;0;0
c6e781e0-1c73-4cf2-81bf-be0661b3b919;30;17;3;;33;0.52;0.57
34d699c5-ea12-4ba3-acb0-4b4c70a5edd1;4;1;;;4;0.25;0.25
1df79921-4521-4100-a642-69c9fb628c49;2;0;;;2;0;0
7bb4a296-4d80-4e5f-b4f5-65a39cdf3625;2;1;;;2;0.5;0.5
8a536aab-d2a9-4cc4-b398-0ecda9dc2292;1;0;;;1;0;0
186c0c26-11ca-4e0e-bd45-acc3256dfad7;20;2;1;;21;0.1;0.1
56a560aa-9ac8-4b1f-8ffb-de1e8b6ed204;1;0;;;1;0;0
383916d7-e6d3-4cf2-8dfb-dde2f8a4381a;1;1;;;1;1;1
6266c4f2-5812-4713-9f43-e654a6d584c2;1;0;;;1;0;0
65f7dc5b-2935-4f25-92dc-58a89a082001;4;2;1;;5;0.4;0.5
bd8efa2d-e6f4-480c-814e-b757c6d5172b;1;1;;;1;1;1
0150f557-5b27-44ff-88d0-8a5e5faa4046;1;0;;;1;0;0
1865190d-eb41-4df7-8775-0c32f109a060;1;0;;;1;0;0
da5459bf-b8f7-45f8-8a57-92aaf0d7164a;1;0;;;1;0;0
18640b59-c1c5-4603-9e30-a5675f1f38de;3;2;;;3;0.67;0.67
84e26e15-d8cf-4ad5-849b-8aa1e8950d22;3;2;1;;4;0.5;0.67
f4537d67-820c-4c94-85ec-1b20a4305e47;2;2;;;2;1;1
f140344f-1375-40dc-9ac2-8f18cf919620;6;0;;;6;0;0
72cdec2d-407c-4d3f-a8b0-6dff6ac14d35;7;3;;;7;0.43;0.43
017231bc-460d-40c4-8b55-dae59d832193;1;0;;;1;0;0
ef070464-c4c8-49d5-b332-3eaf2618889a;38;18;3;;41;0.44;0.47
dd3841d4-2b43-4d4f-9d56-4a472af414e3;1;1;;;1;1;1
9535fb29-1559-4caa-8f75-72e61fd5fa02;5;2;;;5;0.4;0.4
c45168aa-8d16-47db-a615-2b94d655fc30;20;8;1;;21;0.38;0.4
67963160-4ee4-41ff-873a-6a4b38f530f5;3;3;1;;4;0.75;1
aa54eb63-56dd-407f-866b-0aa5acfcd7da;2;1;;;2;0.5;0.5
b76a955c-a96f-42a1-ad15-a5e6469c13bb;20;2;3;;23;0.09;0.1
ce98d209-339f-4d10-93bb-1aca6f0f5918;6;3;3;;9;0.33;0.5
f187cb55-d7ca-4132-a7ba-07f235c02822;8;1;2;;10;0.1;0.13
72aa67b8-7994-40df-8c9a-755f09a38124;42;6;23;;65;0.09;0.14
717f6de0-6864-4038-8dc0-2180d9b4db3d;2;0;;;2;0;0
7dca83cb-0848-4aad-aee5-c75422e1ab71;4;2;;;4;0.5;0.5
4ea8e5cb-4996-40f8-ba0d-08cde3f9ba99;4;1;1;;5;0.2;0.25
8f10235d-525b-47c8-91db-ffeb03ae78ac;4;1;;;4;0.25;0.25
9a827ace-1b83-4b51-8bd3-fcce6e8900bd;8;0;2;;10;0;0
047ed825-d8dc-492e-be1a-ca602b42f58f;5;0;1;;6;0;0
80026eca-3afe-416a-a478-227cda31015d;13;5;1;;14;0.36;0.38
c2f61e42-ec00-4ab4-b19e-adc0f55ecb6f;8;1;;;8;0.13;0.13
99720384-f0eb-4ae9-b94e-f5c067ba6b56;1;0;;;1;0;0
c55006fb-4032-45fb-a78c-3cc28afb3401;1;0;;;1;0;0
febed07e-85c7-470b-90f1-e92c79c291a2;21;5;3;;24;0.21;0.24
81f3e05e-0486-4ea3-ba21-80029bed0aba;3;0;;;3;0;0
e32685a0-037f-4745-94c4-1e814a7538ea;4;1;1;;5;0.2;0.25
a0d6129e-db01-4827-abef-e922bc1b187d;5;2;;;5;0.4;0.4
7ebb3c4a-f9f8-4507-8fb3-d25150d782f7;1;0;;;1;0;0
b7c46929-4dd6-48cd-8200-77d106d04f2b;4;2;;;4;0.5;0.5
a9c5aa72-84ed-41f8-8fc2-b743e2c2d261;2;1;;;2;0.5;0.5
9893971a-c187-4118-803e-f013439622f7;9;0;;;9;0;0
64e2bc65-3a38-47c1-b388-02aac3162fd8;1;0;;;1;0;0
60177ed7-febc-4bc1-9d57-6d78efe76703;4;2;;;4;0.5;0.5
ffa48a89-179b-4dae-a918-7a7dbf4fcdb9;1;0;;;1;0;0
37f95367-c441-4478-a9db-9d02eaae080b;4;3;;;4;0.75;0.75
2b9c49ff-2be6-43e2-87c9-f1e03f383ad1;1;0;;;1;0;0
2b0ef7f3-43a8-4e2d-aeeb-9642a92d0768;2;1;;;2;0.5;0.5
80c39cf0-0d1f-413c-a86d-bbce82830b6f;1;1;;;1;1;1
445fce60-31de-40fe-afef-32e0e9e4733e;4;3;;;4;0.75;0.75
cb41b2bb-28c5-44fc-aee5-dc2e091028b8;6;3;;;6;0.5;0.5
7850dc4e-826e-4e7e-b8a2-693c0780029e;13;6;;;13;0.46;0.46
8cd3f55d-7e18-4a8e-8321-c82615ab8d82;1;1;;;1;1;1
fcb3124b-a207-457e-9d19-a2bd3da6c0b3;1;1;;;1;1;1
68485fbd-4c4d-4060-a6f4-bea5cf4549ea;9;5;;;9;0.56;0.56
9f6eb30f-e77f-435f-9b2d-82963cf052cc;1;0;;;1;0;0
5d25867c-9792-44ee-889c-4c8dae45ecbf;1;0;;;1;0;0
8791befb-d56f-4c1f-a97c-51aadc1b0d13;2;2;;;2;1;1
bce7ab19-4617-4c21-bfb7-e8e307a4ff1b;27;13;1;;28;0.46;0.48
b7516e9b-ece5-412b-a5fc-5264dcea7ac1;4;2;;;4;0.5;0.5
3dc83053-4ecd-44bb-86f6-c2c5e3698521;1;0;;;1;0;0
659fc9cc-e840-4b54-9ed0-2d21369d848a;6;1;;;6;0.17;0.17
960c8d8b-3fc3-460f-8d29-9fb12b14d3c8;3;0;;;3;0;0
f28322d5-1c39-456a-94fb-8cffb0779e3a;1;1;;;1;1;1
a473081e-cb6a-4a0d-a337-c1281f3c717a;3;1;;;3;0.33;0.33
2050fc99-532f-4c59-9ac9-0d00e82b289b;2;0;;;2;0;0
0402ad5c-a769-4110-bd41-6e7845bb717a;11;5;;;11;0.45;0.45
39737dac-717c-45c4-9f87-1c31834c192c;11;5;1;;12;0.42;0.45
764bbe69-c0d1-4bd1-ac87-967f9ecb2327;4;2;;;4;0.5;0.5
6d1fd738-c4e1-47d5-84ac-76dd6c79edaa;6;1;;;6;0.17;0.17
ab3b408a-79af-4e69-8c29-cc39993dee8a;5;1;2;;7;0.14;0.2
f0bf02d0-9240-49ea-b857-b199857d6fa7;2;2;;;2;1;1
4809288f-19e0-49db-be37-a76617de3afc;1;0;;;1;0;0
5f22ecb6-a0ae-42c2-8515-61273c2f73c6;6;1;;;6;0.17;0.17
c73e1ed5-2a04-4eb4-9d41-553fb2e7c326;1;1;;;1;1;1
5bea7860-1404-497a-9e51-313f2f22c462;5;2;;;5;0.4;0.4
a0cdfc61-dc64-4df4-8a30-7bd0c0fe8147;6;4;;;6;0.67;0.67
d02f60e5-e4cf-4e20-9779-a685cf15af82;7;6;;;7;0.86;0.86
bceeda37-63b4-4f7f-bc5c-5cde04eb86c6;4;2;;;4;0.5;0.5
0cb2f014-2efb-4602-b10b-b6dfbeaeaa3b;6;2;;;6;0.33;0.33
ff71a4da-0fda-493b-ba05-b8ffcee91499;4;0;;;4;0;0
0472d524-e8de-47f1-bbc7-e7fb754b1410;1;0;;;1;0;0
aa74fc1d-c079-4b4c-82c8-0d9132ac993f;1;0;;;1;0;0
7bf00ed3-307d-491e-b48a-3e50994ee02c;2;1;;;2;0.5;0.5
e106a979-0c8d-47cf-9913-769c70ffffe6;34;15;1;;35;0.43;0.44
3ab5cfde-9e36-448b-962b-d59e29691e65;1;1;;;1;1;1
b3c56b68-6027-4cb8-a488-272f2f6b0b43;1;0;;;1;0;0
4bd3c337-1211-4eb5-90a6-4877c3285612;12;8;;;12;0.67;0.67
6f7eaaf4-4978-4086-8b73-b462ccce6ca7;2;2;;;2;1;1
52f815fc-3a79-4a09-9761-d6795663fbe1;2;0;;;2;0;0
9f2168c5-7201-4f8b-a230-d90824f4c27c;1;0;;;1;0;0
29ca9f11-dbd6-4e89-9288-dc20de87adca;29;16;2;;31;0.52;0.55
d7f573e8-35e5-434f-97c9-b827d652d08c;4;1;;;4;0.25;0.25
d52de9ce-a7e5-4036-8aab-6fc29a515b49;1;0;;;1;0;0
615d761c-ac39-49ae-9bd5-80485539d50f;1;0;;;1;0;0
5b662ee9-2e94-4dbd-823f-10be4f27404c;52;19;5;;57;0.33;0.37
54dc2c02-914a-4968-92c6-3cb56ebeb013;1;1;;;1;1;1
42f8d9d1-dea6-490c-8ab7-f0db4a4c7dc6;2;1;;;2;0.5;0.5
58b4e45a-ce59-4a18-af1b-e2ad13ae1147;32;9;3;;35;0.26;0.28
dcb78260-bb39-4b42-b1b9-f2084cf6c300;16;4;6;;22;0.18;0.25
5ea6b74d-89f7-4251-8e14-e39e2ccd0344;41;12;1;;42;0.29;0.29
f7e9cdcf-10d5-4b38-bb43-bc5db7f37928;1;0;;;1;0;0
0b808b3d-2268-49e3-87eb-9e5d27cce106;22;8;1;;23;0.35;0.36
8c7111e8-c204-4d7e-ab35-c471648f1322;13;6;1;;14;0.43;0.46
bae57ebc-9333-4c8e-a0db-2859350d9059;2;2;;;2;1;1
5f58365d-417a-4004-a137-b8786165dd3c;1;0;;;1;0;0
87de1a65-8890-4df5-9e5d-b375f327f3f9;8;6;;;8;0.75;0.75
1b401142-8478-4b25-8f6a-76421c0afef9;1;0;;;1;0;0
20e96a3e-4778-4647-992a-fa136c5c7dc2;8;4;;;8;0.5;0.5
9ee1dd1d-edc9-40fb-8326-ccbf93798953;2;0;;;2;0;0
5fd6d836-44a4-4301-855a-7a08757ba77e;31;13;1;;32;0.41;0.42
031f6d58-6912-4fb3-9f0c-dbece60cbe3d;1;0;;;1;0;0
1f3b588f-3c77-46a0-9579-5c5ca850870c;1;0;;;1;0;0
6cacaf34-4612-4e4f-97df-6abe37cb3a49;2;0;;;2;0;0
cb4d1a29-c661-4fc6-8dbc-fe42eed82419;1;0;;;1;0;0
f31a646b-0b81-4d35-bfdf-f1ad87aecd9d;1;1;;;1;1;1
3ed7bfeb-4e47-40d7-befb-33019567db8d;1;0;;;1;0;0
b90d3557-debc-479f-a038-5cceac4250d3;1;0;;;1;0;0
10c04813-72d6-4ca9-a3eb-d859010597c5;2;1;;;2;0.5;0.5
32755253-426f-466f-8094-c8b0c1c4472a;1;0;;;1;0;0
87557ad1-628e-4796-8960-5abd34b46b66;13;4;1;;14;0.29;0.31
6ae9a17a-a46a-4b84-bf79-e90e593d2932;15;11;;;15;0.73;0.73
8ea1caf1-5b7c-4d1d-b14e-8bbba817e1af;3;0;;;3;0;0
81a599c1-57f5-4bdc-8fd7-d1df32a6577e;1;0;;;1;0;0
cc484ebc-f947-4bde-a2b0-b360d0145a71;13;7;;;13;0.54;0.54
6f7fd5ae-35e4-41c8-85a1-01dc17e72cd8;1;0;;;1;0;0
9e2fa393-1723-4cfc-a640-f830b74346d8;2;1;;;2;0.5;0.5
c402bb49-795b-401b-a4f9-263d8b9c2198;21;11;1;;22;0.5;0.52
7541256a-3db1-4785-8bf1-2dc1cdf13516;7;3;;;7;0.43;0.43
537d8413-3ccf-4bda-8f78-10337d90a979;1;1;;;1;1;1
ff4da104-0c82-46e2-963e-b5c3608d0738;7;2;;;7;0.29;0.29
be7ad9da-44f3-420a-b70b-f0cb60a67e08;3;3;;;3;1;1
69409098-c990-402f-a91d-0c07c601a01b;1;0;;;1;0;0
e1cde390-f6c9-4fec-b4e3-ec0b0a7469d8;1;0;;;1;0;0
44380ff6-ff9b-4a21-9a87-1e074a4364f0;3;1;;;3;0.33;0.33
c39841ce-b6ff-40bc-9266-ce42e6bd5421;9;8;1;;10;0.8;0.89
441654e7-d879-4f41-9056-14b3bb2ca298;1;0;;;1;0;0
3b6f01b0-11f3-4fb1-95fe-7c180743abbd;3;1;;;3;0.33;0.33
5d935ec8-3d16-43ba-ba4a-751d847965bb;13;6;;;13;0.46;0.46
2a2dfaa0-dbaa-4f88-9b94-595ad89b0008;33;10;4;;37;0.27;0.3
e32ff854-a867-4886-ad17-e6795de2237a;4;0;1;;5;0;0
3b07e970-e5c6-4d15-b3ee-f92866379b40;12;6;;;12;0.5;0.5
ff42285d-030a-42b1-8066-fba93d64151d;3;1;;;3;0.33;0.33
15b4e5b9-9381-4697-b52b-0855462a2163;11;3;2;;13;0.23;0.27
6e224566-16e8-48ba-9a60-93c31e728efe;1;0;1;;2;0;0
54e546e2-ddd1-4598-8af0-a591cecb0110;25;12;2;;27;0.44;0.48
917d1326-94cf-46c0-948d-230f700f2b18;1;0;;;1;0;0
d20cd817-927a-4b69-8ee5-819ce3b10301;2;1;;;2;0.5;0.5
355d5ebb-095d-406e-ad29-f73c891b9321;2;0;;;2;0;0
a85b6bcb-3b8c-4b18-aef9-20d9b5a67a4c;2;2;;;2;1;1
68011f6a-a67f-461d-afe3-8a065c79f053;1;0;;;1;0;0
79fb0434-4aa6-4fef-840d-932c48f4d325;10;4;1;;11;0.36;0.4
abefd0cd-9006-4a7c-b413-2a6bd6bf0cea;1;1;;;1;1;1
937f3451-85b8-4b9a-b06b-a1f6fe406732;1;1;;;1;1;1
0026448b-4e1f-4ccd-a34f-e816c9294e0e;1;0;;;1;0;0
0296a70e-5d9e-4287-aa13-bc0177d0d8fd;1;0;;;1;0;0
97fd5205-ef21-4d2f-b200-b6c0e98af247;34;14;1;;35;0.4;0.41
d9724cd8-7bda-4fa1-8ab5-f57d840e2e89;8;1;;;8;0.13;0.13
6792e695-67a7-4273-a6f1-b9a0df9a14ce;10;2;1;;11;0.18;0.2
e3c69266-92a7-498a-a6d7-ffd32786eed1;1;0;;;1;0;0
4c5ced95-dce2-46e0-ac0b-ee4c759a791e;46;29;3;;49;0.59;0.63
8e1da734-0a55-417e-80da-8948f389d718;2;2;;;2;1;1
c7599634-791a-4137-9b3d-543f681b5b40;1;0;;;1;0;0
90d7a1df-48d9-4723-8492-b30aa755049e;1;1;;;1;1;1
cbff739d-3615-48e8-8ab1-20abf5bf9dcd;6;0;;;6;0;0
85c88a64-b074-4e36-a7aa-a2bcca583900;1;0;;;1;0;0
0bc0e72a-073e-41a4-b29d-f80c546153c7;1;0;;;1;0;0
6a0f3030-fafc-4609-9b19-5a7cdea090c5;36;8;1;;37;0.22;0.22
74b9ab37-d695-424a-8e79-d73e11ccc0b2;8;0;;;8;0;0
0df8241d-edbb-466d-a75e-68e8bacbac79;6;1;;;6;0.17;0.17
700e0751-ae36-491a-b629-1b505acc02ad;18;2;7;;25;0.08;0.11
c56f6af6-9257-4e03-ad00-c557f3d2b813;1;1;;;1;1;1
5280da84-46b4-4d15-806e-799f0c1f7ed9;1;0;;;1;0;0
f330fa44-2062-4473-b3ed-a4f843e3fa10;3;1;;;3;0.33;0.33
36f0a206-9f1c-4272-a6b6-35d4e8f30927;7;1;1;;8;0.13;0.14
8d11aabd-9d50-4557-8022-18d8055a6109;18;9;;;18;0.5;0.5
a7fd426f-17d7-4a2a-afd5-c35997612173;2;1;;;2;0.5;0.5
6968acab-d291-4a8a-8931-00d9e6509bd3;1;0;;;1;0;0
5f294667-6c2f-457a-8238-3f54bee103e7;3;2;;;3;0.67;0.67
02547ace-1c66-484d-a629-369efd3b2487;3;1;;;3;0.33;0.33
cdc51ebf-9800-44b7-8926-bf8eb7952040;1;1;;;1;1;1
4afe46fd-6d65-46d8-9f29-86b63bfcb52e;1;0;;;1;0;0
85f8a996-0616-4ac3-95d0-863d3fbab873;1;1;;;1;1;1
1435aad3-2994-48cf-91e8-49a56ec4e7c9;1;0;;;1;0;0
ef001def-6751-45a3-a103-bd247182f5a8;2;1;;;2;0.5;0.5
1a60cef8-88af-4ccd-86d3-a20384cc77dd;2;1;;;2;0.5;0.5
06acc056-c727-4209-aeb0-21e31e1096c5;2;0;;;2;0;0
1880f086-edc2-477f-b49e-d3570964255d;2;0;;;2;0;0
d2e228a7-3cf2-4630-8f75-5beacaff0e8b;14;11;;;14;0.79;0.79
32f0bade-49fb-4bb1-97aa-5a1c01a36d04;11;5;3;;14;0.36;0.45
15ca188a-bb0c-4d02-902f-3fe5d47d5ef9;8;5;1;;9;0.56;0.63
320fc54e-7cc5-4c18-adbf-c1f099f4f825;3;1;;;3;0.33;0.33
0c31a2af-0da5-4583-8529-9352f0dbe929;1;0;;;1;0;0
86583ef8-f838-4c0f-8c5f-253c4b248345;1;0;;;1;0;0
b81d8343-9283-449f-899c-de69cf76c1a3;3;1;;;3;0.33;0.33
d1ce9b5b-b82a-4d8e-bc32-b12cb06589ec;2;2;;;2;1;1
dbc6f86c-f027-402b-9827-eb9c7a769a36;2;0;;;2;0;0
b70b7962-6ca3-4394-a853-b56721ddd1a7;4;3;4;;8;0.38;0.75
1477ee22-cfa5-47ba-b945-393a7eb2cd4c;2;1;;;2;0.5;0.5
cb0acca3-9e26-4699-bc3b-f570e233e7e7;1;0;;;1;0;0
d50929ec-2360-4dde-a5ba-a998e071fc1d;16;10;;;16;0.63;0.63
ce443601-8a01-47d7-a8df-ec3f457797be;16;9;1;;17;0.53;0.56
2a30ad34-53e4-4fa9-b007-bbf09c432a7b;8;3;1;;9;0.33;0.38
0c73cb05-ce00-40f2-821b-7db75965c7a8;47;7;4;;51;0.14;0.15
986eda6c-d46c-4c7a-a463-8ec799d819f0;23;14;2;;25;0.56;0.61
96fb5df7-d75a-4964-9e61-c71b67167592;1;0;;;1;0;0
cad16f1d-3b78-48e1-b35e-bca0404ab239;2;2;;;2;1;1
860d3ed3-4dcb-4be9-8c5a-f0462d7428ff;11;2;;;11;0.18;0.18
5b2d69b4-35a3-4ca7-8dc7-4b4a3ae64dd5;6;4;1;;7;0.57;0.67
faff882e-c3cf-49b9-8acf-9e93aa8a5988;2;0;;;2;0;0
1a46a222-d817-4fc5-8507-2302b2c8ec95;7;3;;;7;0.43;0.43
fbfb5418-4acc-482d-acbd-12e4cb27e13f;2;0;;;2;0;0
f2e6f748-68e5-4357-9731-8941e9904fec;4;0;;;4;0;0
6f2eeb3b-5b98-443b-916b-bf82acf9f6b3;5;3;;;5;0.6;0.6
b946ce4b-74a9-4ea5-a0c9-b3b63757424e;45;13;2;;47;0.28;0.29
7ad02816-5e5c-4e3d-aaa0-d9e4acbbc8c0;3;2;;;3;0.67;0.67
a65fdae6-c1c2-45fa-8179-4a34d3894a6a;3;2;;;3;0.67;0.67
8d0c8c42-2566-4d7b-b992-4ec03ba754d1;3;2;;;3;0.67;0.67
7b77dc20-be97-4de7-97dd-d541472f29df;7;5;;;7;0.71;0.71
0fd68eb8-48a0-421b-a21a-e9d5bf26c22c;1;0;;;1;0;0
43842529-22e0-431f-9b6e-4e7a171feb3b;2;1;;;2;0.5;0.5
8338c2ad-6dbe-4e7c-b782-eea211d214c4;1;0;1;;2;0;0
dec34157-c8c4-491a-8e04-02940696f256;2;0;;;2;0;0
9022b61e-5b63-4e3d-8702-2acba0b601f2;16;3;3;;19;0.16;0.19
305b4440-bc19-4778-9c97-671280e6f98a;1;1;;;1;1;1
53ea81f8-d264-4dfa-981b-d631f521600c;37;12;7;;44;0.27;0.32
ed66f701-abaf-442c-8ddb-d8203f87914b;1;0;;;1;0;0
004acfb5-73e2-44ff-a14c-42abfc735c38;1;0;;;1;0;0
1dba1f19-ae8c-45ab-a797-f406184d3a20;25;6;2;;27;0.22;0.24
1c00db0b-d933-4f1d-8b79-2df9c6f06510;22;9;5;;27;0.33;0.41
e183042c-dafa-4343-b414-986651726df3;8;4;1;;9;0.44;0.5
05b07b51-926c-4d08-a778-e386c3812277;2;1;;;2;0.5;0.5
c34e0770-51f7-4dd3-a3f6-f70fdcbed148;1;0;;;1;0;0
fd6bbd60-fcb1-43e4-b8cf-68d89b2cd7b2;10;2;8;;18;0.11;0.2
15a18b57-0822-4423-b864-8428186f139e;18;10;1;;19;0.53;0.56
d94dc517-c3ab-4761-afa2-0a1da12123a4;5;3;;;5;0.6;0.6
bf36bc9d-aa8f-4829-b32c-ec3d5f0fb8af;2;1;;;2;0.5;0.5
d19beb64-b61a-4f89-b2c5-fdb7043b4c5d;1;0;;;1;0;0
f755d236-ff7d-4e87-9d9f-4fa3fb9ef981;1;1;;;1;1;1
d6f8e860-8249-4fca-b12b-ec557163384f;1;0;;;1;0;0
997158e2-95f6-4c9b-a091-18fefcd41c03;1;0;;;1;0;0
1c2ad748-6c45-4d8a-9da5-c480aceb7925;21;10;1;;22;0.45;0.48
dbbaea4a-129b-453e-bf1e-14f492e30ffd;5;2;;;5;0.4;0.4
be3965b4-3cb7-43c7-b754-7d40a5a233c5;25;9;1;;26;0.35;0.36
78a845bf-9506-4172-8f04-da4e4a99358e;1;0;;;1;0;0
4b67f30f-42db-4d66-8adc-87c0494c5837;1;1;;;1;1;1
e9228f02-07fa-4aa4-8ef1-7afc3a9e6b93;3;0;2;;5;0;0
942efaa4-051d-4fca-8090-f70050d269e4;125;26;61;;186;0.14;0.21
c2375e35-60d3-4836-8ec8-2822da170c1b;15;13;;;15;0.87;0.87
ffad20e6-e4a4-4dcc-ac82-f86640e3f758;1;0;;;1;0;0
0b820f24-b31a-4365-ad27-bc88780b87f5;32;9;4;;36;0.25;0.28
b709bffb-2a0e-4788-b44c-a9589d0e924c;2;1;;;2;0.5;0.5
7778f45d-207e-408f-9438-64e3351ec5c0;10;0;2;;12;0;0
3d6088ca-e347-4dd6-922c-9a064fc39abe;1;0;;;1;0;0
1d64c4fe-7e69-4cb0-99a5-eafe3bd8e97e;8;1;3;;11;0.09;0.13
610cf077-51ff-40c0-b652-a767edabfe14;1;1;;;1;1;1
7346f20a-dab4-4b73-b4b6-88d9238de35b;1;0;;;1;0;0
c97ee14b-725e-4bd8-bc51-35d62ccc1d09;4;1;;;4;0.25;0.25
431d7242-7baa-4eb0-a34a-9a48113b4543;1;1;;;1;1;1
c0ddb542-e51d-4301-922b-43036678910c;4;2;;;4;0.5;0.5
90e062c9-8cf9-42b9-8f12-b8938d96e628;1;1;;;1;1;1
91762d89-3f66-468f-9112-f0c4ce359f98;1;0;;;1;0;0
1be86da1-def1-4740-9979-438b116bad8c;2;1;;;2;0.5;0.5
5d73d2ea-ee02-42f2-997e-14e0cc1918ec;5;2;;;5;0.4;0.4
cafbebc2-3a14-4f57-aefd-cc01b6ed9eca;3;1;;;3;0.33;0.33
fe7fde21-7004-4cad-ae81-cffbc65cbedd;1;0;;;1;0;0
fb5664c9-7a2d-412f-ac85-9cf8b663fff6;2;2;;;2;1;1
7ad2b59c-e743-4ecd-a073-b96e350fb28d;1;0;;;1;0;0
8b9a0bff-d3ac-4254-b464-0a7220521304;6;2;;;6;0.33;0.33
c367b826-76c9-47c7-8f44-e70da3eb5640;71;29;8;;79;0.37;0.41
2ce07c9f-c58c-4467-85e7-342027ef1b36;2;1;;;2;0.5;0.5
29a111fb-924c-4c8a-b8bd-3e2fb13f25d9;2;0;;;2;0;0
33fe6824-81a8-4297-8172-3f4ddbad38e0;2;0;;;2;0;0
e68a2a53-ad8a-4c2c-bbcf-348608a3042c;1;0;;;1;0;0
9e16cc89-5557-4fb0-8427-a1d1de1f1908;1;0;;;1;0;0
7cf7cb94-69ff-41ac-9832-9b49e8074110;1;0;;;1;0;0
74ad2093-578d-4943-96d9-cbdff2641c19;19;12;;;19;0.63;0.63
f401c47b-8261-4321-9d2d-ae0267c016e0;199;42;15;;214;0.2;0.21
5a56b069-1205-423d-b76b-40be859b6af6;1;1;;;1;1;1
7a627d8e-914b-4ac0-ad59-38e24016a945;3;3;;;3;1;1
086a88c0-51af-4125-ad01-3e65317b9c90;1;0;;;1;0;0
cbdc7614-8f0b-4377-b87e-0b705683219d;1;1;;;1;1;1
6de08adf-1084-44b1-a0fb-e8f87e31034f;1;0;;;1;0;0
d45bbf97-ec37-4276-80a0-7bdc4e936df0;10;3;;;10;0.3;0.3
9eeda2e6-bc61-4ab4-8edc-90f260afb14d;5;1;;;5;0.2;0.2
e5f87069-e671-45f8-9751-2fd9d2709073;10;9;;;10;0.9;0.9
4b60a439-309e-4231-a7f0-2880c34ad14b;19;9;;;19;0.47;0.47
b648dd2c-e178-42b1-9c95-d6a7e9669162;63;32;2;;65;0.49;0.51
25acb36a-c28a-43bf-9b0f-75cd67190ff9;24;13;1;;25;0.52;0.54
5d8f23f9-f836-4890-801a-dd6725e38f81;1;0;;;1;0;0
612976d5-0a54-4c5f-85f2-7b0f80d1c150;10;3;1;;11;0.27;0.3
2a21983b-9624-4cc0-9a11-0fa764c2ae68;15;7;;;15;0.47;0.47
b3eee88f-1ac9-4b49-a9ef-d62eb24d0265;19;12;2;;21;0.57;0.63
2646390c-0b66-416e-9908-1af501c962d7;7;3;;;7;0.43;0.43
db7cf5a9-949a-468b-8371-7957e3c48491;42;12;19;;61;0.2;0.29
86b375dd-9170-4f17-9100-302c75d078e6;54;20;6;;60;0.33;0.37
4b2991a3-e82f-49dc-b70b-7569025afcf7;4;1;;;4;0.25;0.25
078c9761-0224-472c-8a75-c4e8daac9d4d;1;0;;;1;0;0
e0d77d3c-4a0b-4632-8585-1a34ae3e1f2d;3;0;;;3;0;0
130baca0-ea8e-48c1-8803-be9d44bd726e;19;11;;;19;0.58;0.58
8cf371fb-5bfa-41e1-b48a-919e079dccf6;1;1;;;1;1;1
de551355-e1ee-41e4-8302-b2a3c0608edf;2;1;;;2;0.5;0.5
4c20327f-2627-447c-88b7-2f47048a89be;3;1;;;3;0.33;0.33
